Border,Date,Measure,Value,Average
US-Mexico Border,02/01/2010 12:00:00 AM,Truck Containers Empty,121358,108783
US-Mexico Border,02/01/2010 12:00:00 AM,Rail Containers Empty,28261,33003
US-Mexico Border,02/01/2010 12:00:00 AM,Rail Containers Full,24508,62022
US-Mexico Border,02/01/2010 12:00:00 AM,Buses,16067,13675
US-Mexico Border,02/01/2010 12:00:00 AM,Trains,591,1570
US-Mexico Border,02/01/2010 12:00:00 AM,Train Passengers,272,6855
US-Mexico Border,02/01/2009 12:00:00 AM,Personal Vehicle Passengers,10571539,9391052
US-Mexico Border,02/01/2009 12:00:00 AM,Personal Vehicles,5435201,4324937
US-Mexico Border,02/01/2009 12:00:00 AM,Pedestrians,3270412,1870168
US-Mexico Border,02/01/2009 12:00:00 AM,Trucks,328561,437582
US-Mexico Border,02/01/2009 12:00:00 AM,Truck Containers Full,209249,298480
US-Mexico Border,02/01/2009 12:00:00 AM,Bus Passengers,168181,213126
US-Mexico Border,02/01/2009 12:00:00 AM,Truck Containers Empty,121745,108990
US-Mexico Border,02/01/2009 12:00:00 AM,Rail Containers Empty,25526,32954
US-Mexico Border,02/01/2009 12:00:00 AM,Buses,18185,13704
US-Mexico Border,02/01/2009 12:00:00 AM,Rail Containers Full,16863,62418
US-Mexico Border,02/01/2009 12:00:00 AM,Trains,615,1578
US-Mexico Border,02/01/2009 12:00:00 AM,Train Passengers,524,6916
US-Mexico Border,02/01/2008 12:00:00 AM,Personal Vehicle Passengers,12146198,9433151
US-Mexico Border,02/01/2008 12:00:00 AM,Personal Vehicles,6304928,4330834
US-Mexico Border,02/01/2008 12:00:00 AM,Pedestrians,3884769,1867912
US-Mexico Border,02/01/2008 12:00:00 AM,Trucks,410154,437170
US-Mexico Border,02/01/2008 12:00:00 AM,Bus Passengers,269605,212015
US-Mexico Border,02/01/2008 12:00:00 AM,Truck Containers Full,258961,297631
US-Mexico Border,02/01/2008 12:00:00 AM,Truck Containers Empty,148814,108656
US-Mexico Border,02/01/2008 12:00:00 AM,Rail Containers Empty,37961,32733
US-Mexico Border,02/01/2008 12:00:00 AM,Rail Containers Full,26962,62259
US-Mexico Border,02/01/2008 12:00:00 AM,Buses,20564,13688
US-Mexico Border,02/01/2008 12:00:00 AM,Train Passengers,1696,6937
US-Mexico Border,02/01/2008 12:00:00 AM,Train Passengers,1696,6937
US-Mexico Border,02/01/2008 12:00:00 AM,Trains,852,1578
US-Mexico Border,02/01/2007 12:00:00 AM,Personal Vehicle Passengers,12722598,9472042
US-Mexico Border,02/01/2007 12:00:00 AM,Personal Vehicles,6476693,4336272
US-Mexico Border,02/01/2007 12:00:00 AM,Pedestrians,3742490,1867650
US-Mexico Border,02/01/2007 12:00:00 AM,Trucks,378824,436892
US-Mexico Border,02/01/2007 12:00:00 AM,Truck Containers Full,244817,296493
US-Mexico Border,02/01/2007 12:00:00 AM,Bus Passengers,209480,212340
US-Mexico Border,02/01/2007 12:00:00 AM,Truck Containers Empty,138774,108663
US-Mexico Border,02/01/2007 12:00:00 AM,Rail Containers Empty,34688,32654
US-Mexico Border,02/01/2007 12:00:00 AM,Rail Containers Full,28480,62215
US-Mexico Border,02/01/2007 12:00:00 AM,Buses,19608,13691
US-Mexico Border,02/01/2007 12:00:00 AM,Train Passengers,1670,6978
US-Mexico Border,02/01/2007 12:00:00 AM,Trains,804,1581
US-Mexico Border,02/01/2006 12:00:00 AM,Personal Vehicle Passengers,14036680,9486378
US-Mexico Border,02/01/2006 12:00:00 AM,Personal Vehicles,7008359,4332357
US-Mexico Border,02/01/2006 12:00:00 AM,Pedestrians,3434057,1871812
US-Mexico Border,02/01/2006 12:00:00 AM,Trucks,381670,436414
US-Mexico Border,02/01/2006 12:00:00 AM,Truck Containers Full,249897,294696
US-Mexico Border,02/01/2006 12:00:00 AM,Bus Passengers,245881,211873
US-Mexico Border,02/01/2006 12:00:00 AM,Truck Containers Empty,125724,108817
US-Mexico Border,02/01/2006 12:00:00 AM,Rail Containers Empty,29806,32610
US-Mexico Border,02/01/2006 12:00:00 AM,Rail Containers Full,27670,61953
US-Mexico Border,02/01/2006 12:00:00 AM,Buses,18938,13695
US-Mexico Border,02/01/2006 12:00:00 AM,Train Passengers,1648,6999
US-Mexico Border,02/01/2006 12:00:00 AM,Trains,741,1580
US-Mexico Border,02/01/2005 12:00:00 AM,Personal Vehicle Passengers,14152069,9498530
US-Mexico Border,02/01/2005 12:00:00 AM,Personal Vehicles,7105436,4325638
US-Mexico Border,02/01/2005 12:00:00 AM,Pedestrians,3751922,1871368
US-Mexico Border,02/01/2005 12:00:00 AM,Trucks,366633,436075
US-Mexico Border,02/01/2005 12:00:00 AM,Bus Passengers,242777,211245
US-Mexico Border,02/01/2005 12:00:00 AM,Truck Containers Full,236832,293385
US-Mexico Border,02/01/2005 12:00:00 AM,Truck Containers Empty,128703,109031
US-Mexico Border,02/01/2005 12:00:00 AM,Rail Containers Empty,29488,32571
US-Mexico Border,02/01/2005 12:00:00 AM,Rail Containers Full,25814,61554
US-Mexico Border,02/01/2005 12:00:00 AM,Buses,19845,13673
US-Mexico Border,02/01/2005 12:00:00 AM,Train Passengers,1358,7026
US-Mexico Border,02/01/2005 12:00:00 AM,Trains,682,1578
US-Mexico Border,02/01/2005 12:00:00 AM,Trains,682,1578
US-Mexico Border,02/01/2005 12:00:00 AM,Trains,682,1578
US-Mexico Border,02/01/2005 12:00:00 AM,Trains,682,1578
US-Mexico Border,02/01/2004 12:00:00 AM,Personal Vehicle Passengers,14798054,9499296
US-Mexico Border,02/01/2004 12:00:00 AM,Personal Vehicles,7182510,4315235
US-Mexico Border,02/01/2004 12:00:00 AM,Pedestrians,4010017,1866726
US-Mexico Border,02/01/2004 12:00:00 AM,Trucks,354664,435654
US-Mexico Border,02/01/2004 12:00:00 AM,Bus Passengers,259904,209886
US-Mexico Border,02/01/2004 12:00:00 AM,Truck Containers Full,226656,291923
US-Mexico Border,02/01/2004 12:00:00 AM,Truck Containers Empty,131297,109152
US-Mexico Border,02/01/2004 12:00:00 AM,Rail Containers Empty,25502,32638
US-Mexico Border,02/01/2004 12:00:00 AM,Buses,22036,13593
US-Mexico Border,02/01/2004 12:00:00 AM,Rail Containers Full,20586,61291
US-Mexico Border,02/01/2004 12:00:00 AM,Train Passengers,977,7031
US-Mexico Border,02/01/2004 12:00:00 AM,Trains,603,1577
US-Mexico Border,02/01/2003 12:00:00 AM,Personal Vehicle Passengers,14387030,9508782
US-Mexico Border,02/01/2003 12:00:00 AM,Personal Vehicles,6738511,4313393
US-Mexico Border,02/01/2003 12:00:00 AM,Pedestrians,4004238,1861938
US-Mexico Border,02/01/2003 12:00:00 AM,Trucks,338432,435529
US-Mexico Border,02/01/2003 12:00:00 AM,Bus Passengers,331224,207414
US-Mexico Border,02/01/2003 12:00:00 AM,Truck Containers Full,205674,290651
US-Mexico Border,02/01/2003 12:00:00 AM,Truck Containers Empty,134962,109203
US-Mexico Border,02/01/2003 12:00:00 AM,Rail Containers Empty,24391,32747
US-Mexico Border,02/01/2003 12:00:00 AM,Buses,23672,13483
US-Mexico Border,02/01/2003 12:00:00 AM,Rail Containers Full,21310,61100
US-Mexico Border,02/01/2003 12:00:00 AM,Train Passengers,807,7012
US-Mexico Border,02/01/2003 12:00:00 AM,Trains,600,1577
US-Mexico Border,02/01/2002 12:00:00 AM,Personal Vehicle Passengers,15171517,9501717
US-Mexico Border,02/01/2002 12:00:00 AM,Personal Vehicles,6819908,4308320
US-Mexico Border,02/01/2002 12:00:00 AM,Pedestrians,3812298,1859982
US-Mexico Border,02/01/2002 12:00:00 AM,Trucks,351653,435259
US-Mexico Border,02/01/2002 12:00:00 AM,Bus Passengers,256992,206579
US-Mexico Border,02/01/2002 12:00:00 AM,Truck Containers Full,199816,289613
US-Mexico Border,02/01/2002 12:00:00 AM,Truck Containers Empty,154529,108997
US-Mexico Border,02/01/2002 12:00:00 AM,Buses,27005,13346
US-Mexico Border,02/01/2002 12:00:00 AM,Rail Containers Empty,24802,32874
US-Mexico Border,02/01/2002 12:00:00 AM,Rail Containers Full,19489,61005
US-Mexico Border,02/01/2002 12:00:00 AM,Train Passengers,1404,6997
US-Mexico Border,02/01/2002 12:00:00 AM,Trains,614,1578
US-Mexico Border,02/01/2002 12:00:00 AM,Trains,614,1578
US-Mexico Border,02/01/2001 12:00:00 AM,Personal Vehicle Passengers,18893841,9417882
US-Mexico Border,02/01/2001 12:00:00 AM,Personal Vehicles,7351951,4289668
US-Mexico Border,02/01/2001 12:00:00 AM,Pedestrians,4295991,1849505
US-Mexico Border,02/01/2001 12:00:00 AM,Trucks,342476,435182
US-Mexico Border,02/01/2001 12:00:00 AM,Bus Passengers,223480,205034
US-Mexico Border,02/01/2001 12:00:00 AM,Truck Containers Full,184198,289517
US-Mexico Border,02/01/2001 12:00:00 AM,Truck Containers Empty,140414,109028
US-Mexico Border,02/01/2001 12:00:00 AM,Buses,21678,13244
US-Mexico Border,02/01/2001 12:00:00 AM,Buses,21678,13244
US-Mexico Border,02/01/2001 12:00:00 AM,Rail Containers Empty,21198,33079
US-Mexico Border,02/01/2001 12:00:00 AM,Rail Containers Full,19367,60982
US-Mexico Border,02/01/2001 12:00:00 AM,Train Passengers,1294,6965
US-Mexico Border,02/01/2001 12:00:00 AM,Trains,523,1576
US-Mexico Border,02/01/2000 12:00:00 AM,Personal Vehicle Passengers,19096013,9316042
US-Mexico Border,02/01/2000 12:00:00 AM,Personal Vehicles,7221382,4269667
US-Mexico Border,02/01/2000 12:00:00 AM,Pedestrians,3869912,1845987
US-Mexico Border,02/01/2000 12:00:00 AM,Trucks,377296,433745
US-Mexico Border,02/01/2000 12:00:00 AM,Bus Passengers,209012,203834
US-Mexico Border,02/01/2000 12:00:00 AM,Truck Containers Full,207573,288879
US-Mexico Border,02/01/2000 12:00:00 AM,Truck Containers Empty,156041,108922
US-Mexico Border,02/01/2000 12:00:00 AM,Rail Containers Empty,26087,33294
US-Mexico Border,02/01/2000 12:00:00 AM,Rail Containers Full,21280,61073
US-Mexico Border,02/01/2000 12:00:00 AM,Buses,20468,13145
US-Mexico Border,02/01/2000 12:00:00 AM,Train Passengers,1091,6921
US-Mexico Border,02/01/2000 12:00:00 AM,Trains,517,1575
US-Mexico Border,02/01/1999 12:00:00 AM,Personal Vehicle Passengers,18157552,9219169
US-Mexico Border,02/01/1999 12:00:00 AM,Personal Vehicles,6709102,4259185
US-Mexico Border,02/01/1999 12:00:00 AM,Pedestrians,4171037,1836653
US-Mexico Border,02/01/1999 12:00:00 AM,Trucks,338269,433828
US-Mexico Border,02/01/1999 12:00:00 AM,Bus Passengers,280026,202058
US-Mexico Border,02/01/1999 12:00:00 AM,Truck Containers Full,179244,288438
US-Mexico Border,02/01/1999 12:00:00 AM,Truck Containers Empty,147307,109061
US-Mexico Border,02/01/1999 12:00:00 AM,Buses,21748,13041
US-Mexico Border,02/01/1999 12:00:00 AM,Rail Containers Full,16394,61182
US-Mexico Border,02/01/1999 12:00:00 AM,Rail Containers Empty,13720,33747
US-Mexico Border,02/01/1999 12:00:00 AM,Train Passengers,1280,6888
US-Mexico Border,02/01/1999 12:00:00 AM,Trains,476,1574
US-Mexico Border,02/01/1998 12:00:00 AM,Personal Vehicle Passengers,16969272,9134406
US-Mexico Border,02/01/1998 12:00:00 AM,Personal Vehicles,6316575,4253309
US-Mexico Border,02/01/1998 12:00:00 AM,Pedestrians,3627623,1837039
US-Mexico Border,02/01/1998 12:00:00 AM,Trucks,309688,435120
US-Mexico Border,02/01/1998 12:00:00 AM,Bus Passengers,252030,200791
US-Mexico Border,02/01/1998 12:00:00 AM,Truck Containers Full,152599,290467
US-Mexico Border,02/01/1998 12:00:00 AM,Truck Containers Empty,131150,109822
US-Mexico Border,02/01/1998 12:00:00 AM,Buses,19192,12979
US-Mexico Border,02/01/1998 12:00:00 AM,Rail Containers Empty,12485,34338
US-Mexico Border,02/01/1998 12:00:00 AM,Rail Containers Full,11427,61982
US-Mexico Border,02/01/1998 12:00:00 AM,Train Passengers,704,6842
US-Mexico Border,02/01/1998 12:00:00 AM,Trains,389,1574
US-Mexico Border,02/01/1997 12:00:00 AM,Personal Vehicle Passengers,12745963,9123182
US-Mexico Border,02/01/1997 12:00:00 AM,Personal Vehicles,5065977,4269842
US-Mexico Border,02/01/1997 12:00:00 AM,Pedestrians,3746280,1835244
US-Mexico Border,02/01/1997 12:00:00 AM,Trucks,290845,437438
US-Mexico Border,02/01/1997 12:00:00 AM,Truck Containers Full,122806,298195
US-Mexico Border,02/01/1997 12:00:00 AM,Bus Passengers,114864,202059
US-Mexico Border,02/01/1997 12:00:00 AM,Truck Containers Empty,107851,111754
US-Mexico Border,02/01/1997 12:00:00 AM,Rail Containers Empty,13613,35319
US-Mexico Border,02/01/1997 12:00:00 AM,Rail Containers Full,12308,63906
US-Mexico Border,02/01/1997 12:00:00 AM,Buses,9106,13132
US-Mexico Border,02/01/1997 12:00:00 AM,Train Passengers,1000,6872
US-Mexico Border,02/01/1997 12:00:00 AM,Train Passengers,1000,6872
US-Mexico Border,02/01/1997 12:00:00 AM,Trains,755,1572
US-Mexico Border,02/01/1996 12:00:00 AM,Personal Vehicle Passengers,13555535,9084655
US-Mexico Border,02/01/1996 12:00:00 AM,Personal Vehicles,5058280,4288874
US-Mexico Border,02/01/1996 12:00:00 AM,Pedestrians,2971647,1849327
US-Mexico Border,02/01/1996 12:00:00 AM,Trucks,258334,441241
US-Mexico Border,02/01/1996 12:00:00 AM,Truck Containers Full,140592,305122
US-Mexico Border,02/01/1996 12:00:00 AM,Bus Passengers,120828,203791
US-Mexico Border,02/01/1996 12:00:00 AM,Truck Containers Empty,101980,113890
US-Mexico Border,02/01/1996 12:00:00 AM,Rail Containers Empty,11684,36341
US-Mexico Border,02/01/1996 12:00:00 AM,Rail Containers Full,11597,65690
US-Mexico Border,02/01/1996 12:00:00 AM,Buses,8786,13293
US-Mexico Border,02/01/1996 12:00:00 AM,Train Passengers,987,6896
US-Mexico Border,02/01/1996 12:00:00 AM,Trains,725,1571
US-Mexico Border,01/01/2019 12:00:00 AM,Personal Vehicle Passengers,11860567,9158128
US-Mexico Border,01/01/2019 12:00:00 AM,Personal Vehicles,6301772,4302574
US-Mexico Border,01/01/2019 12:00:00 AM,Pedestrians,3894421,1844758
US-Mexico Border,01/01/2019 12:00:00 AM,Trucks,544903,438410
US-Mexico Border,01/01/2019 12:00:00 AM,Truck Containers Full,395495,302086
US-Mexico Border,01/01/2019 12:00:00 AM,Bus Passengers,195869,206782
US-Mexico Border,01/01/2019 12:00:00 AM,Truck Containers Empty,155782,112759
US-Mexico Border,01/01/2019 12:00:00 AM,Rail Containers Empty,50411,35567
US-Mexico Border,01/01/2019 12:00:00 AM,Rail Containers Full,32440,64457
US-Mexico Border,01/01/2019 12:00:00 AM,Buses,13137,13500
US-Mexico Border,01/01/2019 12:00:00 AM,Trains,994,1574
US-Mexico Border,01/01/2019 12:00:00 AM,Train Passengers,847,6897
US-Mexico Border,01/01/2018 12:00:00 AM,Personal Vehicle Passengers,12138597,9227415
US-Mexico Border,01/01/2018 12:00:00 AM,Personal Vehicles,6406861,4312767
US-Mexico Border,01/01/2018 12:00:00 AM,Pedestrians,3731985,1843507
US-Mexico Border,01/01/2018 12:00:00 AM,Trucks,517144,435787
US-Mexico Border,01/01/2018 12:00:00 AM,Truck Containers Full,358320,299704
US-Mexico Border,01/01/2018 12:00:00 AM,Bus Passengers,158723,210814
US-Mexico Border,01/01/2018 12:00:00 AM,Truck Containers Empty,155604,111290
US-Mexico Border,01/01/2018 12:00:00 AM,Rail Containers Empty,45826,34810
US-Mexico Border,01/01/2018 12:00:00 AM,Rail Containers Full,36140,63221
US-Mexico Border,01/01/2018 12:00:00 AM,Buses,13411,13713
US-Mexico Border,01/01/2018 12:00:00 AM,Trains,899,1582
US-Mexico Border,01/01/2018 12:00:00 AM,Trains,899,1582
US-Mexico Border,01/01/2018 12:00:00 AM,Train Passengers,823,6945
US-Mexico Border,01/01/2018 12:00:00 AM,Train Passengers,823,6945
US-Mexico Border,01/01/2017 12:00:00 AM,Personal Vehicle Passengers,11736798,9313139
US-Mexico Border,01/01/2017 12:00:00 AM,Personal Vehicles,6286179,4326590
US-Mexico Border,01/01/2017 12:00:00 AM,Pedestrians,3424417,1849437
US-Mexico Border,01/01/2017 12:00:00 AM,Trucks,482882,433537
US-Mexico Border,01/01/2017 12:00:00 AM,Truck Containers Full,330370,297770
US-Mexico Border,01/01/2017 12:00:00 AM,Truck Containers Empty,154588,109515
US-Mexico Border,01/01/2017 12:00:00 AM,Bus Passengers,148050,215310
US-Mexico Border,01/01/2017 12:00:00 AM,Rail Containers Empty,43544,34094
US-Mexico Border,01/01/2017 12:00:00 AM,Rail Containers Full,35480,62009
US-Mexico Border,01/01/2017 12:00:00 AM,Buses,14191,13920
US-Mexico Border,01/01/2017 12:00:00 AM,Trains,900,1592
US-Mexico Border,01/01/2017 12:00:00 AM,Trains,900,1592
US-Mexico Border,01/01/2017 12:00:00 AM,Train Passengers,744,6930
US-Mexico Border,01/01/2016 12:00:00 AM,Personal Vehicle Passengers,11736173,9407818
US-Mexico Border,01/01/2016 12:00:00 AM,Personal Vehicles,6231676,4341433
US-Mexico Border,01/01/2016 12:00:00 AM,Pedestrians,3338428,1858088
US-Mexico Border,01/01/2016 12:00:00 AM,Trucks,443705,432365
US-Mexico Border,01/01/2016 12:00:00 AM,Truck Containers Full,314384,294770
US-Mexico Border,01/01/2016 12:00:00 AM,Bus Passengers,223408,218197
US-Mexico Border,01/01/2016 12:00:00 AM,Truck Containers Empty,126130,109319
US-Mexico Border,01/01/2016 12:00:00 AM,Rail Containers Full,38817,60742
US-Mexico Border,01/01/2016 12:00:00 AM,Rail Containers Empty,38783,33565
US-Mexico Border,01/01/2016 12:00:00 AM,Buses,16282,14079
US-Mexico Border,01/01/2016 12:00:00 AM,Train Passengers,918,6940
US-Mexico Border,01/01/2016 12:00:00 AM,Trains,836,1590
US-Mexico Border,01/01/2016 12:00:00 AM,Trains,836,1590
US-Mexico Border,01/01/2015 12:00:00 AM,Personal Vehicle Passengers,11321835,9514801
US-Mexico Border,01/01/2015 12:00:00 AM,Personal Vehicles,6047800,4358790
US-Mexico Border,01/01/2015 12:00:00 AM,Pedestrians,3332979,1867865
US-Mexico Border,01/01/2015 12:00:00 AM,Trucks,447705,431111
US-Mexico Border,01/01/2015 12:00:00 AM,Truck Containers Full,314075,292870
US-Mexico Border,01/01/2015 12:00:00 AM,Bus Passengers,226333,221038
US-Mexico Border,01/01/2015 12:00:00 AM,Truck Containers Empty,129992,108569
US-Mexico Border,01/01/2015 12:00:00 AM,Rail Containers Empty,36566,32681
US-Mexico Border,01/01/2015 12:00:00 AM,Rail Containers Full,33537,59382
US-Mexico Border,01/01/2015 12:00:00 AM,Buses,16124,14251
US-Mexico Border,01/01/2015 12:00:00 AM,Trains,774,1582
US-Mexico Border,01/01/2015 12:00:00 AM,Train Passengers,767,6954
US-Mexico Border,01/01/2014 12:00:00 AM,Personal Vehicle Passengers,10445970,9649738
US-Mexico Border,01/01/2014 12:00:00 AM,Personal Vehicles,5620062,4386350
US-Mexico Border,01/01/2014 12:00:00 AM,Pedestrians,3578512,1871880
US-Mexico Border,01/01/2014 12:00:00 AM,Trucks,443209,429999
US-Mexico Border,01/01/2014 12:00:00 AM,Truck Containers Full,307934,291128
US-Mexico Border,01/01/2014 12:00:00 AM,Bus Passengers,230588,223851
US-Mexico Border,01/01/2014 12:00:00 AM,Truck Containers Empty,136366,107630
US-Mexico Border,01/01/2014 12:00:00 AM,Rail Containers Empty,33695,31911
US-Mexico Border,01/01/2014 12:00:00 AM,Rail Containers Full,31842,58360
US-Mexico Border,01/01/2014 12:00:00 AM,Buses,16793,14401
US-Mexico Border,01/01/2014 12:00:00 AM,Train Passengers,855,6956
US-Mexico Border,01/01/2014 12:00:00 AM,Trains,751,1584
US-Mexico Border,01/01/2014 12:00:00 AM,Trains,751,1584
US-Mexico Border,01/01/2013 12:00:00 AM,Personal Vehicle Passengers,9764596,9815289
US-Mexico Border,01/01/2013 12:00:00 AM,Personal Vehicles,5359114,4421123
US-Mexico Border,01/01/2013 12:00:00 AM,Pedestrians,3362923,1882693
US-Mexico Border,01/01/2013 12:00:00 AM,Trucks,428107,428920
US-Mexico Border,01/01/2013 12:00:00 AM,Truck Containers Full,291529,289702
US-Mexico Border,01/01/2013 12:00:00 AM,Bus Passengers,254128,226295
US-Mexico Border,01/01/2013 12:00:00 AM,Truck Containers Empty,135411,106435
US-Mexico Border,01/01/2013 12:00:00 AM,Rail Containers Empty,30884,31253
US-Mexico Border,01/01/2013 12:00:00 AM,Rail Containers Full,29064,57156
US-Mexico Border,01/01/2013 12:00:00 AM,Buses,17896,14545
US-Mexico Border,01/01/2013 12:00:00 AM,Trains,713,1588
US-Mexico Border,01/01/2013 12:00:00 AM,Train Passengers,331,7015
US-Mexico Border,01/01/2012 12:00:00 AM,Personal Vehicle Passengers,9478461,10015891
US-Mexico Border,01/01/2012 12:00:00 AM,Personal Vehicles,5180694,4469081
US-Mexico Border,01/01/2012 12:00:00 AM,Pedestrians,3396086,1893699
US-Mexico Border,01/01/2012 12:00:00 AM,Trucks,415573,428600
US-Mexico Border,01/01/2012 12:00:00 AM,Truck Containers Full,281844,288398
US-Mexico Border,01/01/2012 12:00:00 AM,Bus Passengers,237205,229180
US-Mexico Border,01/01/2012 12:00:00 AM,Truck Containers Empty,134240,105812
US-Mexico Border,01/01/2012 12:00:00 AM,Rail Containers Empty,36206,30416
US-Mexico Border,01/01/2012 12:00:00 AM,Rail Containers Full,25516,56386
US-Mexico Border,01/01/2012 12:00:00 AM,Buses,16909,14714
US-Mexico Border,01/01/2012 12:00:00 AM,Trains,682,1597
US-Mexico Border,01/01/2012 12:00:00 AM,Trains,682,1597
US-Mexico Border,01/01/2012 12:00:00 AM,Trains,682,1597
US-Mexico Border,01/01/2012 12:00:00 AM,Trains,682,1597
