Border,Date,Measure,Value,Average
US-Canada Border,05/01/2006 12:00:00 AM,Buses,13299,14158
US-Canada Border,05/01/2006 12:00:00 AM,Trains,2812,1599
US-Canada Border,05/01/2006 12:00:00 AM,Trains,2812,1599
US-Canada Border,05/01/2006 12:00:00 AM,Trains,2812,1599
US-Canada Border,05/01/2005 12:00:00 AM,Personal Vehicle Passengers,5024455,9477317
US-Canada Border,05/01/2005 12:00:00 AM,Personal Vehicles,2532348,4427585
US-Canada Border,05/01/2005 12:00:00 AM,Trucks,596880,453856
US-Canada Border,05/01/2005 12:00:00 AM,Truck Containers Full,509091,316189
US-Canada Border,05/01/2005 12:00:00 AM,Bus Passengers,388037,225328
US-Canada Border,05/01/2005 12:00:00 AM,Rail Containers Full,121928,67130
US-Canada Border,05/01/2005 12:00:00 AM,Truck Containers Empty,77594,113172
US-Canada Border,05/01/2005 12:00:00 AM,Pedestrians,54966,1899743
US-Canada Border,05/01/2005 12:00:00 AM,Rail Containers Empty,42790,36505
US-Canada Border,05/01/2005 12:00:00 AM,Train Passengers,20772,7439
US-Canada Border,05/01/2005 12:00:00 AM,Buses,15248,14122
US-Canada Border,05/01/2005 12:00:00 AM,Trains,2785,1597
US-Canada Border,05/01/2005 12:00:00 AM,Trains,2785,1597
US-Canada Border,05/01/2004 12:00:00 AM,Personal Vehicle Passengers,5240205,9466699
US-Canada Border,05/01/2004 12:00:00 AM,Personal Vehicles,2574290,4420217
US-Canada Border,05/01/2004 12:00:00 AM,Trucks,590540,453477
US-Canada Border,05/01/2004 12:00:00 AM,Truck Containers Full,501015,315577
US-Canada Border,05/01/2004 12:00:00 AM,Bus Passengers,387322,224346
US-Canada Border,05/01/2004 12:00:00 AM,Rail Containers Full,127405,67019
US-Canada Border,05/01/2004 12:00:00 AM,Pedestrians,97398,1899582
US-Canada Border,05/01/2004 12:00:00 AM,Truck Containers Empty,77222,113242
US-Canada Border,05/01/2004 12:00:00 AM,Rail Containers Empty,41995,36490
US-Canada Border,05/01/2004 12:00:00 AM,Train Passengers,14678,7433
US-Canada Border,05/01/2004 12:00:00 AM,Buses,14526,14090
US-Canada Border,05/01/2004 12:00:00 AM,Trains,2852,1595
US-Canada Border,05/01/2003 12:00:00 AM,Personal Vehicle Passengers,4987387,9454227
US-Canada Border,05/01/2003 12:00:00 AM,Personal Vehicles,2415046,4413492
US-Canada Border,05/01/2003 12:00:00 AM,Trucks,583294,453221
US-Canada Border,05/01/2003 12:00:00 AM,Truck Containers Full,500697,315048
US-Canada Border,05/01/2003 12:00:00 AM,Bus Passengers,348695,223550
US-Canada Border,05/01/2003 12:00:00 AM,Rail Containers Full,113758,66981
US-Canada Border,05/01/2003 12:00:00 AM,Truck Containers Empty,71623,113333
US-Canada Border,05/01/2003 12:00:00 AM,Pedestrians,69601,1898300
US-Canada Border,05/01/2003 12:00:00 AM,Rail Containers Empty,42106,36488
US-Canada Border,05/01/2003 12:00:00 AM,Train Passengers,19404,7406
US-Canada Border,05/01/2003 12:00:00 AM,Buses,13821,14054
US-Canada Border,05/01/2003 12:00:00 AM,Trains,2879,1593
US-Canada Border,05/01/2002 12:00:00 AM,Personal Vehicle Passengers,5755071,9435827
US-Canada Border,05/01/2002 12:00:00 AM,Personal Vehicles,2789486,4405654
US-Canada Border,05/01/2002 12:00:00 AM,Trucks,623411,452830
US-Canada Border,05/01/2002 12:00:00 AM,Truck Containers Full,528963,314446
US-Canada Border,05/01/2002 12:00:00 AM,Bus Passengers,407117,222279
US-Canada Border,05/01/2002 12:00:00 AM,Rail Containers Full,118070,66938
US-Canada Border,05/01/2002 12:00:00 AM,Pedestrians,96133,1896416
US-Canada Border,05/01/2002 12:00:00 AM,Truck Containers Empty,93073,113299
US-Canada Border,05/01/2002 12:00:00 AM,Rail Containers Empty,37532,36522
US-Canada Border,05/01/2002 12:00:00 AM,Train Passengers,20474,7375
US-Canada Border,05/01/2002 12:00:00 AM,Buses,15513,13996
US-Canada Border,05/01/2002 12:00:00 AM,Trains,2843,1591
US-Canada Border,05/01/2001 12:00:00 AM,Personal Vehicle Passengers,6359599,9414917
US-Canada Border,05/01/2001 12:00:00 AM,Personal Vehicles,3117367,4396164
US-Canada Border,05/01/2001 12:00:00 AM,Trucks,625675,452300
US-Canada Border,05/01/2001 12:00:00 AM,Truck Containers Full,521415,313839
US-Canada Border,05/01/2001 12:00:00 AM,Bus Passengers,455731,220651
US-Canada Border,05/01/2001 12:00:00 AM,Rail Containers Full,123144,66876
US-Canada Border,05/01/2001 12:00:00 AM,Truck Containers Empty,90500,113158
US-Canada Border,05/01/2001 12:00:00 AM,Pedestrians,74052,1894016
US-Canada Border,05/01/2001 12:00:00 AM,Rail Containers Empty,41281,36539
US-Canada Border,05/01/2001 12:00:00 AM,Train Passengers,20813,7339
US-Canada Border,05/01/2001 12:00:00 AM,Buses,16579,13927
US-Canada Border,05/01/2001 12:00:00 AM,Trains,2964,1589
US-Canada Border,05/01/2000 12:00:00 AM,Personal Vehicle Passengers,8053354,9379730
US-Canada Border,05/01/2000 12:00:00 AM,Personal Vehicles,3086634,4383742
US-Canada Border,05/01/2000 12:00:00 AM,Trucks,635253,451710
US-Canada Border,05/01/2000 12:00:00 AM,Truck Containers Full,491862,313430
US-Canada Border,05/01/2000 12:00:00 AM,Bus Passengers,453253,219257
US-Canada Border,05/01/2000 12:00:00 AM,Rail Containers Full,104589,66901
US-Canada Border,05/01/2000 12:00:00 AM,Truck Containers Empty,79686,113051
US-Canada Border,05/01/2000 12:00:00 AM,Pedestrians,58651,1891951
US-Canada Border,05/01/2000 12:00:00 AM,Rail Containers Empty,32484,36608
US-Canada Border,05/01/2000 12:00:00 AM,Train Passengers,19130,7307
US-Canada Border,05/01/2000 12:00:00 AM,Buses,17306,13854
US-Canada Border,05/01/2000 12:00:00 AM,Trains,2842,1587
US-Canada Border,05/01/2000 12:00:00 AM,Trains,2842,1587
US-Canada Border,05/01/1999 12:00:00 AM,Personal Vehicle Passengers,9073447,9323434
US-Canada Border,05/01/1999 12:00:00 AM,Personal Vehicles,3217670,4371749
US-Canada Border,05/01/1999 12:00:00 AM,Trucks,571670,451359
US-Canada Border,05/01/1999 12:00:00 AM,Bus Passengers,473262,217919
US-Canada Border,05/01/1999 12:00:00 AM,Truck Containers Full,465542,313140
US-Canada Border,05/01/1999 12:00:00 AM,Rail Containers Full,108762,66913
US-Canada Border,05/01/1999 12:00:00 AM,Pedestrians,74546,1891913
US-Canada Border,05/01/1999 12:00:00 AM,Truck Containers Empty,68943,112975
US-Canada Border,05/01/1999 12:00:00 AM,Rail Containers Empty,31185,36671
US-Canada Border,05/01/1999 12:00:00 AM,Train Passengers,20959,7266
US-Canada Border,05/01/1999 12:00:00 AM,Buses,18065,13793
US-Canada Border,05/01/1999 12:00:00 AM,Trains,2899,1586
US-Canada Border,05/01/1998 12:00:00 AM,Personal Vehicle Passengers,7589843,9274094
US-Canada Border,05/01/1998 12:00:00 AM,Personal Vehicles,3208112,4360861
US-Canada Border,05/01/1998 12:00:00 AM,Trucks,535394,451400
US-Canada Border,05/01/1998 12:00:00 AM,Bus Passengers,411332,216506
US-Canada Border,05/01/1998 12:00:00 AM,Truck Containers Full,314318,313734
US-Canada Border,05/01/1998 12:00:00 AM,Pedestrians,75936,1890076
US-Canada Border,05/01/1998 12:00:00 AM,Rail Containers Full,67847,67142
US-Canada Border,05/01/1998 12:00:00 AM,Truck Containers Empty,52708,113066
US-Canada Border,05/01/1998 12:00:00 AM,Rail Containers Empty,25561,36801
US-Canada Border,05/01/1998 12:00:00 AM,Train Passengers,20434,7227
US-Canada Border,05/01/1998 12:00:00 AM,Buses,17113,13720
US-Canada Border,05/01/1998 12:00:00 AM,Trains,2882,1585
US-Canada Border,05/01/1998 12:00:00 AM,Trains,2882,1585
US-Canada Border,05/01/1997 12:00:00 AM,Personal Vehicle Passengers,8040944,9228350
US-Canada Border,05/01/1997 12:00:00 AM,Personal Vehicles,3387709,4351302
US-Canada Border,05/01/1997 12:00:00 AM,Trucks,499055,451778
US-Canada Border,05/01/1997 12:00:00 AM,Bus Passengers,413658,214988
US-Canada Border,05/01/1997 12:00:00 AM,Truck Containers Full,118155,315496
US-Canada Border,05/01/1997 12:00:00 AM,Pedestrians,81936,1889543
US-Canada Border,05/01/1997 12:00:00 AM,Rail Containers Full,29407,67601
US-Canada Border,05/01/1997 12:00:00 AM,Truck Containers Empty,23036,113415
US-Canada Border,05/01/1997 12:00:00 AM,Train Passengers,17818,7202
US-Canada Border,05/01/1997 12:00:00 AM,Buses,16610,13660
US-Canada Border,05/01/1997 12:00:00 AM,Rail Containers Empty,14222,36987
US-Canada Border,05/01/1997 12:00:00 AM,Trains,2805,1584
US-Canada Border,05/01/1997 12:00:00 AM,Trains,2805,1584
US-Canada Border,05/01/1996 12:00:00 AM,Personal Vehicle Passengers,8679140,9182194
US-Canada Border,05/01/1996 12:00:00 AM,Personal Vehicles,3453697,4342510
US-Canada Border,05/01/1996 12:00:00 AM,Trucks,479137,452386
US-Canada Border,05/01/1996 12:00:00 AM,Bus Passengers,405742,213917
US-Canada Border,05/01/1996 12:00:00 AM,Truck Containers Full,127015,317261
US-Canada Border,05/01/1996 12:00:00 AM,Pedestrians,70124,1889327
US-Canada Border,05/01/1996 12:00:00 AM,Rail Containers Full,27213,68049
US-Canada Border,05/01/1996 12:00:00 AM,Buses,17776,13608
US-Canada Border,05/01/1996 12:00:00 AM,Truck Containers Empty,17217,113849
US-Canada Border,05/01/1996 12:00:00 AM,Train Passengers,16572,7185
US-Canada Border,05/01/1996 12:00:00 AM,Rail Containers Empty,10604,37209
US-Canada Border,05/01/1996 12:00:00 AM,Trains,2718,1583
US-Canada Border,05/01/1996 12:00:00 AM,Trains,2718,1583
US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicle Passengers,3760645,9178862
US-Canada Border,04/01/2019 12:00:00 AM,Personal Vehicles,2053135,4348581
US-Canada Border,04/01/2019 12:00:00 AM,Trucks,480477,453145
US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Full,369321,317843
US-Canada Border,04/01/2019 12:00:00 AM,Rail Containers Full,157840,67859
US-Canada Border,04/01/2019 12:00:00 AM,Truck Containers Empty,122028,113764
US-Canada Border,04/01/2019 12:00:00 AM,Bus Passengers,120438,214707
US-Canada Border,04/01/2019 12:00:00 AM,Rail Containers Empty,60767,37216
US-Canada Border,04/01/2019 12:00:00 AM,Pedestrians,31204,1893895
US-Canada Border,04/01/2019 12:00:00 AM,Train Passengers,13103,7186
US-Canada Border,04/01/2019 12:00:00 AM,Buses,5050,13673
US-Canada Border,04/01/2019 12:00:00 AM,Trains,1968,1586
US-Canada Border,04/01/2018 12:00:00 AM,Personal Vehicle Passengers,3672087,9200727
US-Canada Border,04/01/2018 12:00:00 AM,Personal Vehicles,2013265,4353860
US-Canada Border,04/01/2018 12:00:00 AM,Trucks,501741,452512
US-Canada Border,04/01/2018 12:00:00 AM,Truck Containers Full,375045,317126
US-Canada Border,04/01/2018 12:00:00 AM,Rail Containers Full,145538,67584
US-Canada Border,04/01/2018 12:00:00 AM,Truck Containers Empty,137434,113531
US-Canada Border,04/01/2018 12:00:00 AM,Bus Passengers,116462,215329
US-Canada Border,04/01/2018 12:00:00 AM,Rail Containers Empty,69628,36972
US-Canada Border,04/01/2018 12:00:00 AM,Pedestrians,22471,1891295
US-Canada Border,04/01/2018 12:00:00 AM,Train Passengers,12620,7191
US-Canada Border,04/01/2018 12:00:00 AM,Buses,5153,13723
US-Canada Border,04/01/2018 12:00:00 AM,Trains,1969,1588
US-Canada Border,04/01/2018 12:00:00 AM,Trains,1969,1588
US-Canada Border,04/01/2017 12:00:00 AM,Personal Vehicle Passengers,3697116,9214119
US-Canada Border,04/01/2017 12:00:00 AM,Personal Vehicles,2037095,4354741
US-Canada Border,04/01/2017 12:00:00 AM,Truck Containers Full,492354,315777
US-Canada Border,04/01/2017 12:00:00 AM,Trucks,477189,451896
US-Canada Border,04/01/2017 12:00:00 AM,Truck Containers Empty,201179,112886
US-Canada Border,04/01/2017 12:00:00 AM,Rail Containers Full,146666,67312
US-Canada Border,04/01/2017 12:00:00 AM,Bus Passengers,135870,216248
US-Canada Border,04/01/2017 12:00:00 AM,Rail Containers Empty,66507,36752
US-Canada Border,04/01/2017 12:00:00 AM,Pedestrians,25111,1890742
US-Canada Border,04/01/2017 12:00:00 AM,Train Passengers,13589,7191
US-Canada Border,04/01/2017 12:00:00 AM,Buses,5923,13765
US-Canada Border,04/01/2017 12:00:00 AM,Trains,1906,1590
US-Canada Border,04/01/2016 12:00:00 AM,Personal Vehicle Passengers,3468183,9229388
US-Canada Border,04/01/2016 12:00:00 AM,Personal Vehicles,2012348,4356676
US-Canada Border,04/01/2016 12:00:00 AM,Trucks,489728,451521
US-Canada Border,04/01/2016 12:00:00 AM,Truck Containers Full,406150,314256
US-Canada Border,04/01/2016 12:00:00 AM,Bus Passengers,132435,217003
US-Canada Border,04/01/2016 12:00:00 AM,Rail Containers Full,132283,67102
US-Canada Border,04/01/2016 12:00:00 AM,Truck Containers Empty,101057,112362
US-Canada Border,04/01/2016 12:00:00 AM,Rail Containers Empty,54922,36604
US-Canada Border,04/01/2016 12:00:00 AM,Pedestrians,27101,1891674
US-Canada Border,04/01/2016 12:00:00 AM,Train Passengers,13990,7185
US-Canada Border,04/01/2016 12:00:00 AM,Train Passengers,13990,7185
US-Canada Border,04/01/2016 12:00:00 AM,Buses,6448,13798
US-Canada Border,04/01/2016 12:00:00 AM,Trains,2414,1589
US-Canada Border,04/01/2015 12:00:00 AM,Personal Vehicle Passengers,3863442,9246760
US-Canada Border,04/01/2015 12:00:00 AM,Personal Vehicles,2181304,4357897
US-Canada Border,04/01/2015 12:00:00 AM,Trucks,486437,451029
US-Canada Border,04/01/2015 12:00:00 AM,Truck Containers Full,395426,313503
US-Canada Border,04/01/2015 12:00:00 AM,Bus Passengers,157703,217397
US-Canada Border,04/01/2015 12:00:00 AM,Rail Containers Full,140736,66837
US-Canada Border,04/01/2015 12:00:00 AM,Truck Containers Empty,115085,112180
US-Canada Border,04/01/2015 12:00:00 AM,Rail Containers Empty,65691,36424
US-Canada Border,04/01/2015 12:00:00 AM,Pedestrians,24879,1893764
US-Canada Border,04/01/2015 12:00:00 AM,Train Passengers,15131,7175
US-Canada Border,04/01/2015 12:00:00 AM,Buses,7160,13824
US-Canada Border,04/01/2015 12:00:00 AM,Trains,2743,1586
US-Canada Border,04/01/2014 12:00:00 AM,Personal Vehicle Passengers,4504362,9261846
US-Canada Border,04/01/2014 12:00:00 AM,Personal Vehicles,2462952,4358721
US-Canada Border,04/01/2014 12:00:00 AM,Trucks,496986,450639
US-Canada Border,04/01/2014 12:00:00 AM,Truck Containers Full,335656,313213
US-Canada Border,04/01/2014 12:00:00 AM,Bus Passengers,179223,217626
US-Canada Border,04/01/2014 12:00:00 AM,Rail Containers Full,128361,66639
US-Canada Border,04/01/2014 12:00:00 AM,Truck Containers Empty,103739,112138
US-Canada Border,04/01/2014 12:00:00 AM,Rail Containers Empty,69731,36232
US-Canada Border,04/01/2014 12:00:00 AM,Pedestrians,28868,1896073
US-Canada Border,04/01/2014 12:00:00 AM,Train Passengers,14735,7170
US-Canada Border,04/01/2014 12:00:00 AM,Buses,7866,13841
US-Canada Border,04/01/2014 12:00:00 AM,Trains,2403,1586
US-Canada Border,04/01/2013 12:00:00 AM,Personal Vehicle Passengers,4368031,9281347
US-Canada Border,04/01/2013 12:00:00 AM,Personal Vehicles,2441118,4361801
US-Canada Border,04/01/2013 12:00:00 AM,Trucks,491163,450314
US-Canada Border,04/01/2013 12:00:00 AM,Truck Containers Full,357578,312847
US-Canada Border,04/01/2013 12:00:00 AM,Bus Passengers,204930,217592
US-Canada Border,04/01/2013 12:00:00 AM,Rail Containers Full,128428,66459
US-Canada Border,04/01/2013 12:00:00 AM,Truck Containers Empty,118488,112021
US-Canada Border,04/01/2013 12:00:00 AM,Rail Containers Empty,61226,36087
US-Canada Border,04/01/2013 12:00:00 AM,Pedestrians,27212,1897725
US-Canada Border,04/01/2013 12:00:00 AM,Train Passengers,14097,7167
US-Canada Border,04/01/2013 12:00:00 AM,Buses,7435,13855
US-Canada Border,04/01/2013 12:00:00 AM,Trains,2525,1585
US-Canada Border,04/01/2012 12:00:00 AM,Personal Vehicle Passengers,4692746,9305218
US-Canada Border,04/01/2012 12:00:00 AM,Personal Vehicles,2550693,4366087
US-Canada Border,04/01/2012 12:00:00 AM,Trucks,471380,450079
US-Canada Border,04/01/2012 12:00:00 AM,Truck Containers Full,353903,312566
US-Canada Border,04/01/2012 12:00:00 AM,Bus Passengers,196782,217654
US-Canada Border,04/01/2012 12:00:00 AM,Rail Containers Full,120192,66342
US-Canada Border,04/01/2012 12:00:00 AM,Truck Containers Empty,98048,111950
US-Canada Border,04/01/2012 12:00:00 AM,Rail Containers Empty,59624,35975
US-Canada Border,04/01/2012 12:00:00 AM,Pedestrians,22216,1900106
US-Canada Border,04/01/2012 12:00:00 AM,Train Passengers,16398,7153
US-Canada Border,04/01/2012 12:00:00 AM,Buses,8076,13871
US-Canada Border,04/01/2012 12:00:00 AM,Trains,2813,1583
US-Canada Border,04/01/2011 12:00:00 AM,Personal Vehicle Passengers,4511893,9330978
US-Canada Border,04/01/2011 12:00:00 AM,Personal Vehicles,2455670,4372725
US-Canada Border,04/01/2011 12:00:00 AM,Trucks,450476,450260
US-Canada Border,04/01/2011 12:00:00 AM,Truck Containers Full,331027,312614
US-Canada Border,04/01/2011 12:00:00 AM,Bus Passengers,206660,217565
US-Canada Border,04/01/2011 12:00:00 AM,Rail Containers Full,108839,66292
US-Canada Border,04/01/2011 12:00:00 AM,Truck Containers Empty,97226,111973
US-Canada Border,04/01/2011 12:00:00 AM,Rail Containers Empty,53875,35847
US-Canada Border,04/01/2011 12:00:00 AM,Pedestrians,21671,1902062
US-Canada Border,04/01/2011 12:00:00 AM,Train Passengers,17987,7130
US-Canada Border,04/01/2011 12:00:00 AM,Buses,8511,13882
US-Canada Border,04/01/2011 12:00:00 AM,Trains,2156,1584
US-Canada Border,04/01/2010 12:00:00 AM,Personal Vehicle Passengers,4320914,9360190
US-Canada Border,04/01/2010 12:00:00 AM,Personal Vehicles,2208913,4381214
US-Canada Border,04/01/2010 12:00:00 AM,Trucks,460846,450451
US-Canada Border,04/01/2010 12:00:00 AM,Truck Containers Full,359128,312554
US-Canada Border,04/01/2010 12:00:00 AM,Bus Passengers,220638,217433
US-Canada Border,04/01/2010 12:00:00 AM,Rail Containers Full,98383,66322
US-Canada Border,04/01/2010 12:00:00 AM,Truck Containers Empty,92079,112064
US-Canada Border,04/01/2010 12:00:00 AM,Rail Containers Empty,49666,35767
US-Canada Border,04/01/2010 12:00:00 AM,Pedestrians,22204,1904282
US-Canada Border,04/01/2010 12:00:00 AM,Train Passengers,12989,7136
US-Canada Border,04/01/2010 12:00:00 AM,Buses,9074,13889
US-Canada Border,04/01/2010 12:00:00 AM,Trains,2184,1586
US-Canada Border,04/01/2009 12:00:00 AM,Personal Vehicle Passengers,3953392,9384264
US-Canada Border,04/01/2009 12:00:00 AM,Personal Vehicles,2018362,4389442
US-Canada Border,04/01/2009 12:00:00 AM,Trucks,404950,450973
US-Canada Border,04/01/2009 12:00:00 AM,Truck Containers Full,322032,312688
US-Canada Border,04/01/2009 12:00:00 AM,Bus Passengers,203755,217576
US-Canada Border,04/01/2009 12:00:00 AM,Rail Containers Full,83565,66456
US-Canada Border,04/01/2009 12:00:00 AM,Truck Containers Empty,79971,112172
US-Canada Border,04/01/2009 12:00:00 AM,Rail Containers Empty,43057,35725
US-Canada Border,04/01/2009 12:00:00 AM,Pedestrians,29748,1907314
US-Canada Border,04/01/2009 12:00:00 AM,Train Passengers,10600,7156
US-Canada Border,04/01/2009 12:00:00 AM,Buses,9435,13889
US-Canada Border,04/01/2009 12:00:00 AM,Trains,1851,1590
US-Canada Border,04/01/2008 12:00:00 AM,Personal Vehicle Passengers,4239459,9401889
US-Canada Border,04/01/2008 12:00:00 AM,Personal Vehicles,2208486,4393819
US-Canada Border,04/01/2008 12:00:00 AM,Trucks,530006,451056
US-Canada Border,04/01/2008 12:00:00 AM,Truck Containers Full,425896,312510
US-Canada Border,04/01/2008 12:00:00 AM,Bus Passengers,263155,217293
US-Canada Border,04/01/2008 12:00:00 AM,Rail Containers Full,122825,66395
US-Canada Border,04/01/2008 12:00:00 AM,Truck Containers Empty,94474,112183
US-Canada Border,04/01/2008 12:00:00 AM,Rail Containers Empty,55307,35662
US-Canada Border,04/01/2008 12:00:00 AM,Pedestrians,33454,1909163
US-Canada Border,04/01/2008 12:00:00 AM,Train Passengers,12710,7163
US-Canada Border,04/01/2008 12:00:00 AM,Buses,9542,13875
